Event	ID	Name			Wwise Object Path	Notes
	98439365	Play_Player_FootSteps			\Default Work Unit\Player_Movement_Events\Play_Player_FootSteps	
	199723134	Play_SFX_Player_Interact_Door_Wood_Unlock			\Default Work Unit\Player_Interect_Events\Doors\Play_SFX_Player_Interact_Door_Wood_Unlock	
	577666544	Play_SFX_Player_Interact_Phone_Screen_Lock			\Default Work Unit\Player_Interect_Events\Phone\Play_SFX_Player_Interact_Phone_Screen_Lock	
	885077343	Play_KeyPickUp			\Default Work Unit\Player_Interect_Events\Play_KeyPickUp	
	1036060318	Play_SFX_Player_Interact_Phone_SwitchScreen			\Default Work Unit\Player_Interect_Events\Phone\Play_SFX_Player_Interact_Phone_SwitchScreen	
	1657049032	Play_SFX_Player_Interact_Door_Metal_Unlock			\Default Work Unit\Player_Interect_Events\Doors\Play_SFX_Player_Interact_Door_Metal_Unlock	
	1936894595	Play_SFX_Player_Interact_Door_Wood_Lock			\Default Work Unit\Player_Interect_Events\Doors\Play_SFX_Player_Interact_Door_Wood_Lock	
	1974193772	Play_SFX_Player_Interact_Phone_Light_Off			\Default Work Unit\Player_Interect_Events\Phone\Play_SFX_Player_Interact_Phone_Light_Off	
	2178443270	Play_SFX_Player_Interact_Phone_Light_On			\Default Work Unit\Player_Interect_Events\Phone\Play_SFX_Player_Interact_Phone_Light_On	
	2920634929	Play_SFX_Player_Interact_Phone_Light_Fail			\Default Work Unit\Player_Interect_Events\Phone\Play_SFX_Player_Interact_Phone_Light_Fail	
	3051613610	Play_DefaultEnviroment			\Default Work Unit\Enciroment_Music\Play_DefaultEnviroment	
	3136413185	Play_SFX_Player_Interact_Door_Metal_Lock			\Default Work Unit\Player_Interect_Events\Doors\Play_SFX_Player_Interact_Door_Metal_Lock	
	3588694021	Play_SFX_Player_Interact_Phone_Screen_Unlock			\Default Work Unit\Player_Interect_Events\Phone\Play_SFX_Player_Interact_Phone_Screen_Unlock	
	3834016641	Play_SFX_Player_Interact_Phone_Screen_Fail			\Default Work Unit\Player_Interect_Events\Phone\Play_SFX_Player_Interact_Phone_Screen_Fail	

Switch Group	ID	Name			Wwise Object Path	Notes
	3262912638	Player_Footsteps_Material			\Default Work Unit\Player_Footsteps_Material	

Switch	ID	Name	Switch Group			Notes
	841620460	Concrete	Player_Footsteps_Material			
	2473969246	Metal	Player_Footsteps_Material			
	2654748154	Water	Player_Footsteps_Material			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	337633743	SFX_Player_Footsteps_Metal_Walk-003	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Metal_Walk_DEMO-003_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal\SFX_Player_Footsteps_Metal_Walk-003		100308
	344401073	SFX_Player_Footsteps_Metal_Walk-009	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Metal_Walk_DEMO-009_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal\SFX_Player_Footsteps_Metal_Walk-009		110260
	348244579	horror-ambience-sound-7-vol-001-147601	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\horror-ambience-sound-7-vol-001-147601_FBC78EF0.wem		\Interactive Music Hierarchy\Default Work Unit\Enviroment_Music\Musica\GeneralEnviroment\horror-ambience-sound-7-vol-001-147601		6640224
	357532581	SFX_Player_Footsteps_Metal_Walk-004	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Metal_Walk_DEMO-004_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal\SFX_Player_Footsteps_Metal_Walk-004		110608
	366548279	SFX_Player_Footsteps_Water_Walk-007	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Water_Walk_DEMO-017_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Water\SFX_Player_Footsteps_Water_Walk-007		100720
	368422430	SFX_Player_Interact_Phone_SwitchScreen	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Interact_Phone_SwitchScreen_DEMO_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Interact\Phone\SFX_Player_Interact_Phone_SwitchScreen		666348
	435524527	SFX_Player_Interact_Door_Wood_Lock	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Interact_Door_Wood_Lock_DEMO_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Interact\Doors\SFX_Player_Interact_Door_Wood_Lock		365644
	506047927	SFX_Player_Footsteps_Water_Walk-003	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Water_Walk_DEMO-013_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Water\SFX_Player_Footsteps_Water_Walk-003		100308
	509183541	SFX_Player_Interact_Phone_Screen_Unlock	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Interact_Phone_Screen_Unlock_DEMO_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Interact\Phone\SFX_Player_Interact_Phone_Screen_Unlock		666348
	519477548	SFX_Player_Footsteps_Water_Walk-010	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Water_Walk_DEMO-020_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Water\SFX_Player_Footsteps_Water_Walk-010		71556
	550848481	SFX_Player_Interact_Door_Metal_Unlock	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Interact_Door_Metal_Unlock_DEMO_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Interact\Doors\SFX_Player_Interact_Door_Metal_Unlock		365644
	557551372	SFX_Player_Footsteps_Concrete_Walk-001	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Concrete_Walk_DEMO-001_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Concrete\SFX_Player_Footsteps_Concrete_Walk-001		96096
	563347142	SFX_Player_Footsteps_Concrete_Walk-002	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Concrete_Walk_DEMO-002_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Concrete\SFX_Player_Footsteps_Concrete_Walk-002		115640
	620116365	SFX_Player_Footsteps_Concrete_Walk-005	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Concrete_Walk_DEMO-005_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Concrete\SFX_Player_Footsteps_Concrete_Walk-005		123512
	645205886	SFX_Player_Footsteps_Metal_Walk-008	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Metal_Walk_DEMO-008_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal\SFX_Player_Footsteps_Metal_Walk-008		108520
	662077017	SFX_Player_Footsteps_Concrete_Walk-010	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Concrete_Walk_DEMO-010_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Concrete\SFX_Player_Footsteps_Concrete_Walk-010		71556
	664536157	SFX_Player_Interact_Phone_Light_Off	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Interact_Phone_Light_Off_DEMO_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Interact\Phone\SFX_Player_Interact_Phone_Light_Off		666348
	697044925	SFX_Player_Interact_Phone_Screen_Fail	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Interact_Phone_Screen_Fail_DEMO_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Interact\Phone\SFX_Player_Interact_Phone_Screen_Fail		666348
	739226946	SFX_Player_Footsteps_Water_Walk-008	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Water_Walk_DEMO-018_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Water\SFX_Player_Footsteps_Water_Walk-008		108520
	771714606	SFX_Player_Footsteps_Water_Walk-004	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Water_Walk_DEMO-014_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Water\SFX_Player_Footsteps_Water_Walk-004		110608
	785014167	SFX_Player_Footsteps_Water_Walk-005	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Water_Walk_DEMO-015_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Water\SFX_Player_Footsteps_Water_Walk-005		123512
	862633659	SFX_Player_Footsteps_Metal_Walk-005	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Metal_Walk_DEMO-005_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal\SFX_Player_Footsteps_Metal_Walk-005		123512
	863979365	SFX_Player_Interact_Phone_Light_Fail	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Interact_Phone_Light_Fail_DEMO_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Interact\Phone\SFX_Player_Interact_Phone_Light_Fail		666348
	876843248	SFX_Player_Footsteps_Concrete_Walk-006	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Concrete_Walk_DEMO-006_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Concrete\SFX_Player_Footsteps_Concrete_Walk-006		91536
	900225347	SFX_Player_Footsteps_Water_Walk-002	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Water_Walk_DEMO-012_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Water\SFX_Player_Footsteps_Water_Walk-002		115640
	915529305	SFX_Player_Footsteps_Concrete_Walk-007	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Concrete_Walk_DEMO-007_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Concrete\SFX_Player_Footsteps_Concrete_Walk-007		100720
	919983926	SFX_Player_Interact_Key_PickUp	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Interact_Key_PickUp_DEMO_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Interact\Items\SFX_Player_Interact_Key_PickUp		365644
	931942173	SFX_Player_Interact_Door_Wood_Unlock	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Interact_Door_Wood_Unlock_DEMO_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Interact\Doors\SFX_Player_Interact_Door_Wood_Unlock		365644
	932873400	SFX_Player_Footsteps_Metal_Walk-006	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Metal_Walk_DEMO-006_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal\SFX_Player_Footsteps_Metal_Walk-006		91536
	977924793	SFX_Player_Footsteps_Metal_Walk-007	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Metal_Walk_DEMO-007_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal\SFX_Player_Footsteps_Metal_Walk-007		100720
	1019531812	SFX_Player_Footsteps_Water_Walk-001	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Water_Walk_DEMO-011_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Water\SFX_Player_Footsteps_Water_Walk-001		96096
	1071738769	SFX_Player_Footsteps_Water_Walk-009	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Water_Walk_DEMO-019_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Water\SFX_Player_Footsteps_Water_Walk-009		110260

